union_id,union_name,thana_id
40180713,BELGACHHI,401807
40180723,BHANGABARIA,401807
40180755,JAMJAMI,401807
40180709,"WARD NO-09",401807
40180727,CHITLA,401807
40180715,BARADI,401807
40180705,"WARD NO-05",401807
40180747,HARDI,401807
40180751,KALIDASHPUR,401807
40180794,NAGDAHA,401807
40180779,KHASKARA,401807
40180787,KUMARI,401807
40180708,"WARD NO-08",401807
40180763,JEHALA,401807
40182383,TITUDAHA,401823
40182301,"WARD NO-01",401823
40182309,"WARD NO-09",401823
40182347,KUTUBPUR,401823
40182311,ALOKDIA,401823
40182323,BEGAMPUR,401823
40182303,"WARD NO-03",401823
40182304,"WARD NO-04",401823
40182305,"WARD NO-05",401823
40182371,"SHANKAR CHANDRA",401823
40182306,"WARD NO-06",401823
40182359,MOMINPUR,401823
40182307,"WARD NO-07",401823
40183135,HOWLI,401831
40183102,"WARD NO-02",401831
40183123,"PERKRISHNAPUR MADNA",401831
40183147,JURANPUR,401831
40183103,"WARD NO-03",401831
40183183,NATIPOTA,401831
40183101,"WARD NO-01",401831
40183111,DAMURHUDA,401831
40183107,"WARD NO-07",401831
40183159,KAPASADANGA,401831
40183171,KURALGACHHI,401831
40185519,ANDULBARIA,401855
40185557,SIMANTA,401855
40185538,BANKA,401855
40185506,"WARD NO-06",401855
40185542,HASADAH,401855
40185576,UTHALI,401855
40185507,"WARD NO-07",401855
40185505,"WARD NO-05",401855
40185550,ROYPUR,401855
40410442,PAYRA,404104
40410463,SIDDHIPASHA,404104
40410410,BAGHUTIA,404104
40410402,"WARD NO-02",404104
40410427,SUNDOLI,404104
40410401,"WARD NO-01",404104
40410407,"WARD NO-07",404104
40410405,"WARD NO-05",404104
40410452,CHALISHIA,404104
40410406,"WARD NO-06",404104
40410421,PRAMBAG,404104
40410473,SREEDHARPUR,404104
40410484,"SUBHA PARA",404104
40410403,"WARD NO-03",404104
40410408,"WARD NO-08",404104
40410404,"WARD NO-04",404104
40410409,"WARD NO-09",404104
40410985,ROYPUR,404109
40410938,DHALGRAM,404109
40410947,DOHAKULA,404109
40410903,"WARD NO-03",404109
40410904,"WARD NO-04",404109
40410928,DARAJHAT,404109
40410957,JAMDIA,404109
40410919,BANDABILLA,404109
40410915,BASUARI,404109
40410966,JAHARPUR,404109
40410976,NARIKELBARIA,404109
40410901,"WARD NO-01",404109
40410906,"WARD NO-06",404109
40411125,HAKIMPUR,404111
40411169,PATIBILA,404111
40411143,SWARUPDAHA,404111
40411194,SUKPUKHURIA,404111
40411151,NARAYANPUR,404111
40411160,PASHAPOLE,404111
40411114,CHAUGACHHA,404111
40411109,"WARD NO-09",404111
40411107,"WARD NO-07",404111
40411106,"WARD NO-06",404111
40411105,"WARD NO-05",404111
40411104,"WARD NO-04",404111
40411134,JAGADISHPUR,404111
40411177,PHULSARA,404111
40411186,SINGHAJHULI,404111
40411101,"WARD NO-01",404111
40411103,"WARD NO-03",404111
40411117,DHULIANI,404111
40412329,GANGANANDAPUR,404123
40412335,GADKHALI,404123
40412353,MAGURA,404123
40412359,NABHARAN,404123
40412365,NIBASKHOLA,404123
40412383,SHANKARPUR,404123
40412325,"BANKRA UNION",404123
40412341,HAJIRBAGH,404123
40412371,PANISARA,404123
40412389,SHIMULIA,404123
40412347,JHIKARGACHHA,404123
40412309,"WARD NO-09",404123
40412304,"WARD NO-04",404123
40412301,"WARD NO-01",404123
40412306,"WARD NO-06",404123
40412308,"WARD NO-08",404123
40412302,"WARD NO-02",404123
40413819,GAURIGHONA,404138
40413866,SAGARDARI,404138
40413847,MANGALKOT,404138
40413828,KESHABPUR,404138
40413876,SUFALAKATI,404138
40413838,MAJIDPUR,404138
40413817,BIDYANANDAKATI,404138
40413885,TRIMOHINI,404138
40413857,PANJIA,404138
40413804,"WARD NO-04",404138
40413801,"WARD NO-01",404138
40414777,LEBUTALA,404147
40414747,HAIBATPUR,404147
40414704,"WARD NO-04",404147
40414706,"WARD NO-06",404147
40414735,DIARA,404147
40414729,CHURAMANKATI,404147
40414753,ICHHALI,404147
40414798,"JESSORE CANTONMENT",404147
40414741,FATHEHPUR,404147
40414792,RAMNAGAR,404147
40414795,UPASAHAR,404147
40414705,"WARD NO-05",404147
40414783,NARENDRAPUR,404147
40414710,ARABPUR,404147
40414709,"WARD NO-09",404147
40414711,BASUNDIA,404147
40414701,"WARD NO-01",404147
40414702,"WARD NO-02",404147
40414723,CHANCHRA,404147
40414765,KASHIMPUR,404147
40414771,KACHUA,404147
40414789,NOAPARA,404147
40414703,"WARD NO-03",404147
40414708,"WARD NO-08",404147
40414707,"WARD NO-07",404147
40416189,ROHITA,404161
40416183,NEHALPUR,404161
40416150,KHANPUR,404161
40416178,MASWIMNAGAR,404161
40416161,KULTIA,404161
40416155,"KHEDA PARA",404161
40416133,HARIHARNAGAR,404161
40416122,DURBADANGA,404161
40416127,HARIDASKATI,404161
40416167,MANIRAMPUR,404161
40416194,SHYAMKUR,404161
40416172,MANOHARPUR,404161
40416106,"WARD NO-06",404161
40416116,DHAKURIA,404161
40416110,BHOJGATI,404161
40416139,JHANPA,404161
40416104,"WARD NO-04",404161
40416111,CHALUAHATI,404161
40416144,KASHIMNAGAR,404161
40416108,"WARD NO-08",404161
40416103,"WARD NO-03",404161
40416105,"WARD NO-05",404161
40416101,"WARD NO-01",404161
40416102,"WARD NO-02",404161
40416107,"WARD NO-07",404161
40419094,ULASHI,404190
40419043,GOGA,404190
40419051,KAYBA,404190
40419013,BAGACHRA,404190
40419017,BAHADURPUR,404190
40419077,PUTKHALI,404190
40419025,BENAPOLE,404190
40419007,"WARD NO-07",404190
40419003,"WARD NO-03",404190
40419086,SHARSHA,404190
40419034,DIHI,404190
40419069,NIZAMPUR,404190
40419060,LAKSHMANPUR,404190
40441484,TAHERHUDA,404414
40441410,BHAYNA,404414
40441442,PHALSI,404414
40441452,JORADAHA,404414
40441463,KAPASHATI,404414
40441473,RAGHUNATHPUR,404414
40441421,CHANDPUR,404414
40441431,DAULATPUR,404414
40441407,"WARD NO-07",404414
40441403,"WARD NO-03",404414
40441406,"WARD NO-06",404414
40441405,"WARD NO-05",404414
40441404,"WARD NO-04",404414
40441908,"WARD NO-08",404419
40441907,"WARD NO-07",404419
40441903,"WARD NO-03",404419
40441904,"WARD NO-04",404419
40441915,GANNA,404419
40441921,GHORSHAL,404419
40441963,NALDANGA,404419
40441989,SADHUHATI,404419
40441942,KALICHARANPUR,404419
40441913,FURSANDI,404419
40441994,SURAT,404419
40441909,"WARD NO-09",404419
40441973,PAGLAKANAI,404419
40441952,MADHUHATI,404419
40441901,"WARD NO-01",404419
40441958,MOHARAJPUR,404419
40441984,SAGANNA,404419
40441947,KUMRABARIA,404419
40441979,PORAHATI,404419
40441902,"WARD NO-02",404419
40441906,"WARD NO-06",404419
40441926,HALIDHANI,404419
40441931,HARISHANKARPUR,404419
40441968,PADMAKAR,404419
40441911,DOGACHHI,404419
40441905,"WARD NO-05",404419
40443310,"BARA BAZAR",404433
40443361,NIAMATPUR,404433
40443303,"WARD NO-03",404433
40443340,KASHTABHANGA,404433
40443374,ROYGRAM,404433
40443305,"WARD NO-05",404433
40443307,"WARD NO-07",404433
40443394,TRILOCHANPUR,404433
40443354,MALIAT,404433
40443388,"SIMLA ROKONPUR",404433
40443381,RAKHALGACHHI,404433
40443320,JAMAL,404433
40443333,"SUNDARPUR DURGAPUR",404433
40443347,KOLA,404433
40443301,"WARD NO-01",404433
40443306,"WARD NO-06",404433
40444202,"WARD NO-02",404442
40444240,ELANGI,404442
40444281,SABDALPUR,404442
40444227,DORA,404442
40444267,KUSHNA,404442
40444213,BALUHAR,404442
40444207,"WARD NO-07",404442
40444203,"WARD NO-03",404442
40444209,"WARD NO-09",404442
40444204,"WARD NO-04",404442
40447111,BANSHBARIA,404471
40447110,AZAMPUR,404471
40447165,"PANTHA PARA",404471
40447129,KAZIRBER,404471
40447123,JADABPUR,404471
40447102,"WARD NO-02",404471
40447159,NEPA,404471
40447135,MANDERBARI,404471
40447189,SWARUPPUR,404471
40447117,FATEHPUR,404471
40447108,"WARD NO-08",404471
40447109,"WARD NO-09",404471
40447183,S.K.B.,404471
40447177,SHYAMKUR,404471
40447153,NATIMA,404471
40447104,"WARD NO-04",404471
40447106,"WARD NO-06",404471
40447105,"WARD NO-05",404471
40448044,FULHARI,404480
40448007,"WARD NO-07",404480
40448012,BAGURA,404480
40448010,ABAIPUR,404480
40448063,MIRZAPUR,404480
40448018,"DHALHARA CHANDRA",404480
40448025,DIGNAGAR,404480
40448006,"WARD NO-06",404480
40448094,UMEDPUR,404480
40448069,NITYANANDAPUR,404480
40448031,DUDHSAR,404480
40448088,TRIBENI,404480
40448056,KANCHERKOL,404480
40448050,HAKIMPUR,404480
40448037,MANOHARPUR,404480
40448008,"WARD NO-08",404480
40448075,SARUTIA,404480
40448004,"WARD NO-04",404480
40448009,"WARD NO-09",404480
40448005,"WARD NO-05",404480
40448002,"WARD NO-02",404480
40471271,JALMA,404712
40471247,BHANDERKOTE,404712
40471235,BATIAGHATA,404712
40471283,SURKHALI,404712
40471259,GANGARAMPUR,404712
40471223,BALIADANGA,404712
40471211,AMIRPUR,404712
40471703,"WARD NO-03",404717
40471713,BANISHANTA,404717
40471710,BAJUA,404717
40471752,KAILASGANJ,404717
40471784,TILDANGA,404717
40471721,LAUDUBI,404717
40471769,PANKHALI,404717
40471705,"WARD NO-05",404717
40471702,"WARD NO-02",404717
40471742,DACOPE,404717
40471773,SUTARKHALI,404717
40471763,KAMARKHOLA,404717
40471709,"WARD NO-09",404717
40472106,"WARD NO-06",404721
40472104,"WARD NO-04",404721
40472110,ARANGHATA,404721
40472105,"WARD NO-05",404721
40472101,"WARD NO-01",404721
40472103,"WARD NO-03",404721
40472102,"WARD NO-02 (PART)",404721
40473011,"ATLIA UNION",404730
40473047,MAGURKHALI,404730
40473061,RAGHUNATHPUR,404730
40473054,MAGURAGHONA,404730
40473013,"BHANDAR PARA",404730
40473088,SARAPPUR,404730
40473020,DHAMALIA,404730
40473074,RUDAGHARA,404730
40473027,DUMURIA,404730
40473081,SAHAS,404730
40473067,RANGPUR,404730
40473040,KHARNIA,404730
40473033,GUTUDIA,404730
40473094,SOBHANA,404730
40474085,SENHATI,404740
40474066,"GAZIR HAT",404740
40474057,DIGHALIA,404740
40474017,BARAKPUR,404740
40474510,"WARD NO-10",404745
40474514,"WARD NO-14",404745
40474509,"WARD NO-09",404745
40474515,"WARD NO-15(PART)",404745
40474512,"WARD NO-12",404745
40474508,"WARD NO-08",404745
40474513,"WARD NO-13",404745
40474511,"WARD NO-11",404745
40474819,"ATRA GILATALA",404748
40474875,JUGIPOLE,404748
40474802,"WARD NO-02 (PART)",404748
40475123,"WARD NO-23",404751
40475124,"WARD NO-24",404751
40475121,"WARD NO-21",404751
40475122,"WARD NO-22",404751
40475130,"WARD NO-30",404751
40475127,"WARD NO-27",404751
40475129,"WARD NO-29",404751
40475131,"WARD NO-31",404751
40475107,"WARD NO-07",404751
40475128,"WARD NO-28",404751
40475310,AMADI,404753
40475311,BAGALI,404753
40475394,"UTTAR BEDKASHI",404753
40475378,MAHESHWARIPUR,404753
40475322,"DAKSHIN BEDKASHI",404753
40475372,MAHARAJPUR,404753
40475355,KOYRA,404753
40476439,GARUIKHALI,404764
40476467,LATA,404764
40476489,SHOLADANA,404764
40476450,KAPILMUNI,404764
40476433,GADAIPUR,404764
40476461,LASKAR,404764
40476427,DELUTI,404764
40476416,CHANDKHALI,404764
40476405,"WARD NO-05",404764
40476444,HARIDHALI,404764
40476483,RARULI,404764
40476406,"WARD NO-06",404764
40476404,"WARD NO-04",404764
40476408,"WARD NO-08",404764
40476403,"WARD NO-03",404764
40476938,DAMODAR,404769
40474819,"ATRA GILATALA",404769
40476957,JAMIRA,404769
40476976,PHULTALA,404769
40477567,SREEFALTALA,404775
40477527,GHATBHOGH,404775
40477554,NAIHATI,404775
40477513,AIJGANTI,404775
40477581,"T. S. BAHIRDIA",404775
40478520,"WARD NO-20",404785
40478518,"WARD NO-18",404785
40478517,"WARD NO-17",404785
40478526,"WARD NO-26",404785
40478519,"WARD NO-19",404785
40478516,"WARD NO-16",404785
40478525,"WARD NO-25",404785
40479481,TEROKHADA,404794
40479454,SACHIADAH,404794
40479413,AJUGARA,404794
40479467,SAGLADAH,404794
40479427,BARASAT,404794
40479440,MADHUPUR,404794
40501554,DHARAMPUR,405015
40501527,"BAHIR CHAR",405015
40501581,MOKARIMPUR,405015
40501513,BAHADURPUR,405015
40501505,"WARD NO-05",405015
40501501,"WARD NO-01",405015
40501509,"WARD NO-09",405015
40501504,"WARD NO-04",405015
40501507,"WARD NO-07",405015
40501540,CHANDGRAM,405015
40501567,JUNIADAHA,405015
40501506,"WARD NO-06",405015
40501502,"WARD NO-02",405015
40501508,"WARD NO-08",405015
40503911,ADABARIA,405039
40503994,REFAYETPUR,405039
40503940,HOGALBARIA,405039
40503981,PRAYAGPUR,405039
40503967,PEARPUR,405039
40503913,ARIA,405039
40503933,DAULATPUR,405039
40503954,MARICHA,405039
40503961,MATHURAPUR,405039
40503974,PHILIPNAGAR,405039
40503927,CHILMARI,405039
40503920,BOALIA,405039
40503988,RAMKRISHNAPUR,405039
40503947,KHALISHAKUNDI,405039
40506347,KHOKSA,405063
40506317,AMBARIA,405063
40506331,GOPAGRAM,405063
40506325,BETBARIA,405063
40506377,SHIMULIA,405063
40506343,"JAYANTI HAJRA",405063
40506357,OSMANPUR,405063
40506371,SAMASPUR,405063
40506337,JANIPUR,405063
40506303,"WARD NO-03",405063
40506302,"WARD NO-02",405063
40506307,"WARD NO-07",405063
40506305,"WARD NO-05",405063
40506306,"WARD NO-06",405063
40507151,KAYA,405071
40507101,"WARD NO-01",405071
40507169,NANDALALPUR,405071
40507194,SHELAIDAHA,405071
40507177,PANTI,405071
40507116,BAGULAT,405071
40507106,"WARD NO-06",405071
40507117,CHANDPUR,405071
40507125,CHAPRA,405071
40507134,"JADU BOYRA",405071
40507143,JAGANNATHPUR,405071
40507186,SADAKI,405071
40507104,"WARD NO-04",405071
40507103,"WARD NO-03",405071
40507190,SADIPUR,405071
40507107,"WARD NO-07",405071
40507931,"GOSIND DURGAPUR",405079
40507916,ABDULPUR,405079
40507925,BARAKHADA,405079
40507903,"WARD NO-03",405079
40507975,MAZAMPUR,405079
40507917,AILCHARA,405079
40507918,ALAMPUR,405079
40507963,JHAUDIA,405079
40507908,"WARD NO-08",405079
40507956,JIARAKHI,405079
40507950,JAGATI,405079
40507902,"WARD NO-02",405079
40507994,UJANGRAM,405079
40507904,"WARD NO-04",405079
40507901,"WARD NO-01",405079
40507906,"WARD NO-06",405079
40507905,"WARD NO-05",405079
40507937,HARINARAYANPUR,405079
40507910,"WARD NO-10",405079
40507982,MANOHARDIA,405079
40507988,PAITKABARI,405079
40507911,"WARD NO-11",405079
40507907,"WARD NO-07",405079
40507912,"WARD NO-12",405079
40507944,"HATAS HARIPUR",405079
40509443,CHITHULIA,405094
40509450,DUBAIL,405094
40509436,CHHATIAN,405094
40509465,MALIHAD,405094
40509414,AMLA,405094
40509487,SARDARPUR,405094
40509421,BAHALBARIA,405094
40509429,"BARUI PARA",405094
40509413,AMBARIA,405094
40509473,FULBARIA,405094
40509480,PORADAHA,405094
40509458,KURSHA,405094
40509402,"WARD NO-02",405094
40509409,"WARD NO-09",405094
40509401,"WARD NO-01",405094
40509403,"WARD NO-03",405094
40509406,"WARD NO-06",405094
40509408,"WARD NO-08",405094
40509494,TALBARIA,405094
40555725,BAGIA,405557
40555707,"WARD NO-07",405557
40555701,"WARD NO-01",405557
40555774,MAGHI,405557
40555702,"WARD NO-02",405557
40555708,"WARD NO-08",405557
40555705,"WARD NO-05",405557
40555740,HAZIPUR,405557
40555723,"BIRAIL PALITA",405557
40555767,KUCHIAMORA,405557
40555721,ATHARAKHADA,405557
40555733,GOPALGRAM,405557
40555754,JAGDAL,405557
40555761,KASUNDI,405557
40555788,"RAGHAB DAIR",405557
40555727,CHAULIA,405557
40555709,"WARD NO-09",405557
40555747,HAZRAPUR,405557
40555703,"WARD NO-03",405557
40555706,"WARD NO-06",405557
40555794,SATRUJITPUR,405557
40555704,"WARD NO-04",405557
40556652,MOHAMMADPUR,405566
40556610,BABUKHALI,405566
40556621,BALIDIA,405566
40556631,BINODEPUR,405566
40556673,PALASHBARIA,405566
40556663,NAHATA,405566
40556642,DIGHA,405566
40556684,RAJAPUR,405566
40558535,DHANESHWARGATI,405585
40558523,BUNAGATI,405585
40558559,SHALIKHA,405585
40558511,ARPARA,405585
40558571,SHATAKHALI,405585
40558583,TALKHARI,405585
40558547,GANGARAMPUR,405585
40559510,AMALSAR,405595
40559563,SABDALPUR,405595
40559573,SREEKOL,405595
40559521,DARIAPUR,405595
40559584,SREEPUR,405595
40559542,"KADIR PARA",405595
40559531,GAYESHPUR,405595
40559552,NAKOL,405595
40574752,KAZIPUR,405747
40574701,"WARD NO-01",405747
40574784,"SHOLA TAKA",405747
40574721,DHANKHOLA,405747
40574773,SHAHARBATI,405747
40574794,TENTULBARIA,405747
40574710,BAMANDI,405747
40574763,MATMURA,405747
40574706,"WARD NO-06",405747
40574769,ROYPUR,405747
40574742,KATHULI,405747
40574704,"WARD NO-04",405747
40574702,"WARD NO-02",405747
40574708,"WARD NO-08",405747
40574703,"WARD NO-03",405747
40574707,"WARD NO-07",405747
40576028,BAGOAN,405760
40576085,MONAKHALI,405760
40576076,MAHAJANPUR,405760
40576047,DARIAPUR,405760
40578719,AMJHUPI,405787
40578714,AMDA,405787
40578795,PIROJPUR,405787
40578738,BURIPOTA,405787
40578704,"WARD NO-04",405787
40578757,KUTUBPUR,405787
40578707,"WARD NO-07",405787
40578702,"WARD NO-02",405787
40578708,"WARD NO-08",405787
40578709,"WARD NO-09",405787
40578706,"WARD NO-06",405787
40578703,"WARD NO-03",405787
40652839,JOYNAGAR,406528
40652863,KHASIAL,406528
40652814,"BORANAL ELIASABAD",406528
40652815,BAUISENA,406528
40652823,HAMIDPUR,406528
40652879,PAHARDANGA,406528
40652894,PURULIA,406528
40652813,"BABRA HACHLA",406528
40652887,PERULI,406528
40652871,MAULI,406528
40652883,PATCHGRAM,406528
40652847,KALABARIA,406528
40652804,"WARD NO-04",406528
40652802,"WARD NO-02",406528
40652803,"WARD NO-03",406528
40652831,CHANCHARI,406528
40652895,SALAMABAD,406528
40652807,"WARD NO-07",406528
40655218,ITNA,406552
40655255,LAKSHMIPASHA,406552
40655201,"WARD NO-01",406552
40655223,JOYPUR,406552
40655239,KOTAKUL,406552
40655287,NOAGRAM,406552
40655279,NALDI,406552
40655215,DIGHALIA,406552
40655247,LAHURIA,406552
40655202,"WARD NO-02",406552
40655231,KASHIPUR,406552
40655203,"WARD NO-03",406552
40655207,"WARD NO-07",406552
40655263,LOHAGARA,406552
40655294,SHALNAGAR,406552
40655271,MALLIKPUR,406552
40657620,BHADRABILA,406576
40657627,BICHHALI,406576
40657647,KALORA,406576
40657611,AURIA,406576
40657603,"WARD NO-03",406576
40657681,SHAIKHATI,406576
40657674,SAHABAD,406576
40657694,TULARAMPUR,406576
40657601,"WARD NO-01",406576
40657613,BANSHGRAM,406576
40657607,"WARD NO-07",406576
40657602,"WARD NO-02",406576
40657609,"WARD NO-09",406576
40657633,CHANDIBARPUR,406576
40657654,"MAIJ PARA",406576
40657688,SINGASOLPUR,406576
40657640,HABAKHALI,406576
40657661,MULIA,406576
40657608,"WARD NO-08",406576
40657606,"WARD NO-06",406576
40657604,"WARD NO-04",406576
40870417,ASSASUNI,408704
40870434,BUDHHATA,408704
40870425,BARADAL,408704
40870460,KHAJRA,408704
40870486,SOBHNALI,408704
40870415,ANULIA,408704
40870477,"PRATAP NAGAR",408704
40870469,KULLA,408704
40870443,DURGAPUR,408704
40870494,SREEULA,408704
40870456,KADAKATI,408704
40872547,NOAPARA,408725
40872579,SAKHIPUR,408725
40872515,DEBHATA,408725
40872531,KULIA,408725
40872563,PARULIA,408725
40874394,SONABARIA,408743
40874371,KERALKATA,408743
40874347,JOYNAGAR,408743
40874363,KERAGACHHI,408743
40874355,JOGIKHALI,408743
40874339,JALLABAD,408743
40874301,"WARD NO-01",408743
40874313,CHANDANPUR,408743
40874331,HELATALA,408743
40874315,DIARA,408743
40874379,KUSHADANGA,408743
40874307,"WARD NO-07",408743
40874303,"WARD NO-03",408743
40874323,LANGALJHARA,408743
40874309,"WARD NO-09",408743
40874304,"WARD NO-04",408743
40874302,"WARD NO-02",408743
40874306,"WARD NO-06",408743
40874387,KAILA,408743
40874308,"WARD NO-08",408743
40874779,NALTA,408747
40874794,TARALI,408747
40874713,"BHARA SIMLA",408747
40874747,KRISHNANAGAR,408747
40874715,BISHNUPUR,408747
40874755,KUSHLIA,408747
40874723,CHAMPAPHUL,408747
40874739,DHALBARIA,408747
40874763,MATHURESHPUR,408747
40874731,"DAKSHIN SREEPUR",408747
40874787,RATANPUR,408747
40874771,MAUTALA,408747
40878201,"WARD NO-01",408782
40878213,AGARDARI,408782
40878281,LABSA,408782
40878267,JHAUDANGA,408782
40878233,BANSHDAHA,408782
40878216,ALIPUR,408782
40878227,BALLI,408782
40878208,"WARD NO-08",408782
40878274,KUSKHALI,408782
40878202,"WARD NO-02",408782
40878220,BAIKARI,408782
40878206,"WARD NO-06",408782
40878254,DHULIHAR,408782
40878261,GHONA,408782
40878240,BHOMRA,408782
40878247,"BRAHMA RAJPUR",408782
40878204,"WARD NO-04",408782
40878251,FINGRI,408782
40878294,SHIBPUR,408782
40878205,"WARD NO-05",408782
40878203,"WARD NO-03",408782
40878209,"WARD NO-09",408782
40878207,"WARD NO-07",408782
40878615,BHURULIA,408786
40878623,"BURI GOALINI",408786
40878611,ATULIA,408786
40878687,"RAMJAN NAGAR",408786
40878663,MUNSHIGANJ,408786
40878639,ISHWARIPUR,408786
40878631,GABURA,408786
40878694,SHYAMNAGAR,408786
40878679,"PADMA PUKUR",408786
40878655,KASHIMARI,408786
40878647,KAIKHALI,408786
40878671,NURNAGAR,408786
40879071,NAGARGHATA,408790
40879087,TALA,408790
40879079,SARULIA,408790
40879023,JALALPUR,408790
40879047,KHESRA,408790
40879015,ISLAMKATI,408790
40879055,KUMIRA,408790
40879031,KHALILNAGAR,408790
40879039,KHALISHKHALI,408790
40879094,TENTULIA,408790
40879011,DHANDIA,408790
40879063,MAGURA,408790
45390735,BATTAJORE,453907
45390771,NILAKSHMIA,453907
45390759,"MERUR CHAR",453907
45390711,"BAGAR CHAR",453907
45390783,"SADHUR PARA",453907
45390723,BAKSHIGANJ,453907
45390747,DHANUA,453907
45391543,CHUKAIBARI,453915
45391565,HATEBHANGA,453915
45391587,"PAR RAMRAMPUR",453915
45391503,"WARD NO-03",453915
45391504,"WARD NO-04",453915
45391517,BAHADURABAD,453915
45391536,CHIKAJANI,453915
45391506,"WARD NO-06",453915
45391551,DANGDHARA,453915
45391507,"WARD NO-07",453915
45391558,"DEWANGANJ UNION",453915
45391501,"WARD NO-01",453915
45391529,"CHAR AOMKHAOA",453915
45391509,"WARD NO-09",453915
45392939,GAIBANDHA,453929
45392979,PALBANDHA,453929
45392931,CHINADULLI,453929
45392913,BELGACHHA,453929
45392923,"CHAR PUTIMARI",453929
45392971,NOARPARA,453929
45392987,PATHARSI,453929
45392994,SAPDHARI,453929
45392947,"GOALER CHAR",453929
45392915,"CHAR GOALINI",453929
45392906,"WARD NO-06",453929
45392904,"WARD NO-04",453929
45392901,"WARD NO-01",453929
45392902,"WARD NO-02",453929
45392903,"WARD NO-03",453929
45392907,"WARD NO-07",453929
45392955,ISLAMPUR,453929
45392963,KULKANDI,453929
45393608,"WARD NO-08",453936
45393647,MESHTA,453936
45393619,DIGPAITH,453936
45393683,SREEPUR,453936
45393671,SAHABAJPUR,453936
45393689,TITPALLA,453936
45393677,SHARIFPUR,453936
45393659,RANAGACHHA,453936
45393602,"WARD NO-02",453936
45393635,KENDUA,453936
45393606,"WARD NO-06",453936
45393641,"LAKSHMIR CHAR",453936
45393613,BANSHCHARA,453936
45393617,GHORADHAP,453936
45393611,"WARD NO-11",453936
45393605,"WARD NO-05",453936
45393623,ITAIL,453936
45393695,"TULSIR CHAR",453936
45393603,"WARD NO-03",453936
45393607,"WARD NO-07",453936
45393601,"WARD NO-01",453936
45393610,"WARD NO-10",453936
45393612,"WARD NO-12",453936
45393653,NARUNDI,453936
45393665,RASHIDPUR,453936
45393604,"WARD NO-04",453936
45395804,"WARD NO-04",453958
45395811,ADARBHITA,453958
45395835,"CHAR PAKERDAHA",453958
45395871,KARAICHARA,453958
45395847,GUNARITALA,453958
45395859,"JOREKHALI UNION",453958
45395883,SIDHULI,453958
45395823,BALIJURI,453958
45395802,"WARD NO-02",453958
45395808,"WARD NO-08",453958
45395809,"WARD NO-09",453958
45395803,"WARD NO-03",453958
45395805,"WARD NO-05",453958
45395806,"WARD NO-06",453958
45396147,"GHOSHER PARA",453961
45396176,MAHMUDPUR,453961
45396117,ADRA,453961
45396166,KULIA,453961
45396185,NANGLA,453961
45396197,SHAYMPUR,453961
45396157,JHAUGARA,453961
45396119,"CHAR BANIPAKURI UNION",453961
45396138,FULKOCHA,453961
45396108,"WARD NO-08",453961
45396106,"WARD NO-06",453961
45396128,DURMUT,453961
45396109,"WARD NO-09",453961
45396195,NAYANAGAR,453961
45396105,"WARD NO-05",453961
45396104,"WARD NO-04",453961
45398510,AONA,453985
45398584,SATPOA,453985
45398501,"WARD NO-01",453985
45398563,PINGNA,453985
45398552,MAHADAN,453985
45398521,BHATARA,453985
45398542,KAMRABAD,453985
45398507,"WARD NO-07",453985
45398573,POGALDIGHA,453985
45398531,DOAIL,453985
45398509,"WARD NO-09",453985
45398506,"WARD NO-06",453985
45398502,"WARD NO-02",453985
45398504,"WARD NO-04",453985
45611369,MALLIKBARI,456113
45611314,BHALUKA,456113
45611334,DAKATIA,456113
45611306,"WARD NO-06",456113
45611343,DHITPUR,456113
45611377,MEDUARY,456113
45611351,HABIRBARI,456113
45611360,KACHINA,456113
45611302,"WARD NO-02",456113
45611303,"WARD NO-03",456113
45611304,"WARD NO-04",456113
45611317,BHARADOBA,456113
45611325,BIRUNIA,456113
45611394,UTHURA,456113
45611386,RAJAI,456113
45611307,"WARD NO-07",456113
45611305,"WARD NO-05",456113
45611652,GHOSHGAON,456116
45611673,"PORA KANDULIA",456116
45611610,BAGHBER,456116
45611631,"DAKSHIN MAIJ PARA",456116
45611636,DOBAURA,456116
45611647,GUATALA,456116
45611642,GAMARITALA,456116
45612011,"ACHIM PATULI",456120
45612094,RANGAMATIA,456120
45612083,PUTIJANA,456120
45612007,"WARD NO-07",456120
45612017,BAKTA,456120
45612047,FULBARIA,456120
45612023,BALIAN,456120
45612077,NAOGAON,456120
45612029,BHABANIPUR,456120
45612059,KUSHMAIL,456120
45612041,ENAYETPUR,456120
45612053,KALADAHA,456120
45612035,DEOKHOLA,456120
45612089,RADHAKANAI,456120
45612003,"WARD NO-03",456120
45612008,"WARD NO-08",456120
45612294,USTHI,456122
45612237,LANGAIR,456122
45612288,TENGABA,456122
45612208,"WARD NO-08",456122
45612205,"WARD NO-05",456122
45612250,NIGAIR,456122
45612231,JESSORA,456122
45612211,BARABARIA,456122
45612218,"DATTER BAZAR",456122
45612225,GAFFARGAON,456122
45612212,"CHAR ALGI",456122
45612263,PANCHBHAG,456122
45612282,SALTIA,456122
45612275,RAONA,456122
45612244,MASHAKHALI,456122
45612209,"WARD NO-09",456122
45612204,"WARD NO-04",456122
45612256,PAITHAL,456122
45612269,RASULPUR,456122
45612304,"WARD NO-04",456123
45612385,SIDHLA,456123
45612322,BOKAINAGAR,456123
45612318,BHANGNAMARI,456123
45612381,SAHANATI,456123
45612358,MAOHA,456123
